index,hit@1,hit@3,lon,lat
2169,-1,1,107.5804765,-6.446820062
2170,-1,-1,107.5804765,-6.446820062
2171,1,1,107.5804765,-6.446820062
2172,1,1,107.5804765,-6.446820062
2173,1,1,107.5804765,-6.446820062
2174,-1,-1,107.5804765,-6.446820062
2175,1,1,107.5804765,-6.446820062
2176,1,1,13.26647789,-0.155767375
2177,-1,-1,13.26647789,-0.155767375
2178,-1,-1,13.26647789,-0.155767375
2179,1,1,13.26647789,-0.155767375
2180,1,1,13.26647789,-0.155767375
2181,1,1,13.26647789,-0.155767375
2182,1,1,13.26647789,-0.155767375
2183,-1,-1,13.26647789,-0.155767375
2184,1,1,13.26647789,-0.155767375
2185,-1,1,13.26647789,-0.155767375
2186,-1,1,13.26647789,-0.155767375
2187,1,1,13.26647789,-0.155767375
2188,-1,-1,13.26647789,-0.155767375
2189,-1,-1,13.26647789,-0.155767375
2190,-1,-1,13.26647789,-0.155767375
2191,1,1,13.26647789,-0.155767375
2192,-1,-1,-30.27959289,70.90630615
2193,1,1,-30.27959289,70.90630615
2194,-1,-1,-30.27959289,70.90630615
2195,1,1,-30.27959289,70.90630615
2196,1,1,-30.27959289,70.90630615
2197,-1,1,-30.27959289,70.90630615
2198,-1,-1,-30.27959289,70.90630615
2199,1,1,-30.27959289,70.90630615
2200,-1,1,-30.27959289,70.90630615
2201,1,1,-30.27959289,70.90630615
2202,1,1,-30.27959289,70.90630615
2203,1,1,-30.27959289,70.90630615
2204,1,1,-30.27959289,70.90630615
2205,-1,-1,-30.27959289,70.90630615
2206,-1,-1,-30.27959289,70.90630615
2207,-1,-1,-30.27959289,70.90630615
2208,-1,-1,22.22166753,13.05588209
2209,-1,-1,22.22166753,13.05588209
2210,1,1,22.22166753,13.05588209
2211,-1,-1,22.22166753,13.05588209
2212,1,1,22.22166753,13.05588209
2213,-1,-1,22.22166753,13.05588209
2214,-1,-1,22.22166753,13.05588209
2215,-1,-1,22.22166753,13.05588209
2216,-1,-1,22.22166753,13.05588209
2217,-1,1,22.22166753,13.05588209
2218,-1,1,22.22166753,13.05588209
2219,1,1,22.22166753,13.05588209
2220,-1,1,22.22166753,13.05588209
2221,-1,-1,22.22166753,13.05588209
2222,-1,1,22.22166753,13.05588209
2223,-1,-1,22.22166753,13.05588209
2224,-1,-1,34.42901933,31.2949399
2225,-1,1,34.42901933,31.2949399
2226,-1,-1,34.42901933,31.2949399
2227,-1,-1,34.42901933,31.2949399
2228,-1,-1,34.42901933,31.2949399
2229,-1,-1,34.42901933,31.2949399
2230,-1,-1,34.42901933,31.2949399
2231,1,1,34.42901933,31.2949399
2232,1,1,34.42901933,31.2949399
2233,-1,-1,34.42901933,31.2949399
2234,1,1,34.42901933,31.2949399
2235,1,1,34.42901933,31.2949399
2236,-1,-1,34.42901933,31.2949399
2237,-1,-1,34.42901933,31.2949399
2238,1,1,34.42901933,31.2949399
2239,-1,-1,34.42901933,31.2949399
2240,-1,1,124.543144,44.80803884
2241,-1,1,124.543144,44.80803884
2242,1,1,124.543144,44.80803884
2243,1,1,124.543144,44.80803884
2244,1,1,124.543144,44.80803884
2245,-1,-1,124.543144,44.80803884
2246,-1,1,124.543144,44.80803884
2247,-1,-1,124.543144,44.80803884
2248,-1,-1,124.543144,44.80803884
2249,-1,1,124.543144,44.80803884
2250,1,1,124.543144,44.80803884
2251,-1,1,124.543144,44.80803884
2252,-1,1,124.543144,44.80803884
2253,-1,-1,124.543144,44.80803884
2254,-1,-1,124.543144,44.80803884
2255,1,1,124.543144,44.80803884
2256,1,1,52.5471127,54.09260227
2257,-1,-1,52.5471127,54.09260227
2258,-1,-1,52.5471127,54.09260227
2259,1,1,52.5471127,54.09260227
2260,1,1,52.5471127,54.09260227
2261,1,1,52.5471127,54.09260227
2262,-1,-1,52.5471127,54.09260227
2263,1,1,52.5471127,54.09260227
2264,1,1,52.5471127,54.09260227
2265,1,1,52.5471127,54.09260227
2266,-1,-1,52.5471127,54.09260227
2267,1,1,52.5471127,54.09260227
2268,1,1,52.5471127,54.09260227
2269,1,1,52.5471127,54.09260227
2270,-1,-1,52.5471127,54.09260227
2271,-1,-1,52.5471127,54.09260227
2272,-1,-1,11.89502999,18.68916753
2273,1,1,11.89502999,18.68916753
2274,-1,1,11.89502999,18.68916753
2275,-1,-1,11.89502999,18.68916753
2276,1,1,11.89502999,18.68916753
2277,-1,-1,11.89502999,18.68916753
2278,-1,1,11.89502999,18.68916753
2279,-1,1,11.89502999,18.68916753
2280,-1,-1,11.89502999,18.68916753
2281,-1,-1,11.89502999,18.68916753
2282,-1,-1,11.89502999,18.68916753
2283,-1,-1,11.89502999,18.68916753
2284,-1,1,11.89502999,18.68916753
2285,1,1,11.89502999,18.68916753
2286,1,1,11.89502999,18.68916753
2287,-1,1,11.89502999,18.68916753
2288,-1,-1,106.7171204,60.6946771
2289,-1,-1,106.7171204,60.6946771
2290,1,1,106.7171204,60.6946771
2291,-1,1,106.7171204,60.6946771
2292,1,1,106.7171204,60.6946771
2293,1,1,106.7171204,60.6946771
2294,-1,-1,106.7171204,60.6946771
2295,1,1,106.7171204,60.6946771
2296,-1,-1,106.7171204,60.6946771
2297,-1,-1,106.7171204,60.6946771
2298,1,1,106.7171204,60.6946771
2299,-1,-1,106.7171204,60.6946771
2300,-1,-1,106.7171204,60.6946771
2301,-1,1,106.7171204,60.6946771
2302,-1,1,106.7171204,60.6946771
2303,1,1,106.7171204,60.6946771
2304,-1,-1,103.4506779,12.24748054
2305,1,1,103.4506779,12.24748054
2306,-1,1,103.4506779,12.24748054
2307,-1,1,103.4506779,12.24748054
2308,1,1,103.4506779,12.24748054
2309,-1,-1,103.4506779,12.24748054
2310,-1,-1,103.4506779,12.24748054
2311,1,1,103.4506779,12.24748054
2312,1,1,103.4506779,12.24748054
2313,1,1,103.4506779,12.24748054
2314,-1,1,103.4506779,12.24748054
2315,1,1,103.4506779,12.24748054
2316,-1,-1,103.4506779,12.24748054
2317,1,1,103.4506779,12.24748054
2318,1,1,103.4506779,12.24748054
2319,-1,-1,103.4506779,12.24748054
2320,-1,-1,1.931080081,47.71726873
2321,-1,-1,1.931080081,47.71726873
2322,1,1,1.931080081,47.71726873
2323,-1,-1,1.931080081,47.71726873
2324,1,1,1.931080081,47.71726873
2325,1,1,1.931080081,47.71726873
2326,1,1,1.931080081,47.71726873
2327,1,1,1.931080081,47.71726873
2328,-1,1,1.931080081,47.71726873
2329,1,1,1.931080081,47.71726873
2330,-1,-1,1.931080081,47.71726873
2331,-1,1,1.931080081,47.71726873
2332,-1,-1,1.931080081,47.71726873
2333,1,1,1.931080081,47.71726873
2334,1,1,1.931080081,47.71726873
2335,1,1,1.931080081,47.71726873
2336,-1,-1,87.76138504,55.52950749
2337,-1,1,87.76138504,55.52950749
2338,1,1,87.76138504,55.52950749
2339,-1,-1,87.76138504,55.52950749
2340,1,1,87.76138504,55.52950749
2341,1,1,87.76138504,55.52950749
2342,1,1,87.76138504,55.52950749
2343,-1,-1,87.76138504,55.52950749
2344,-1,-1,87.76138504,55.52950749
2345,-1,1,87.76138504,55.52950749
2346,1,1,87.76138504,55.52950749
2347,-1,-1,87.76138504,55.52950749
2348,1,1,87.76138504,55.52950749
2349,1,1,87.76138504,55.52950749
2350,-1,-1,87.76138504,55.52950749
2351,-1,-1,87.76138504,55.52950749
2352,-1,-1,-104.5458225,47.59375286
2353,-1,-1,-104.5458225,47.59375286
2354,1,1,-104.5458225,47.59375286
2355,1,1,-104.5458225,47.59375286
2356,-1,-1,-104.5458225,47.59375286
2357,-1,1,-104.5458225,47.59375286
2358,-1,-1,-104.5458225,47.59375286
2359,1,1,-104.5458225,47.59375286
2360,-1,1,-104.5458225,47.59375286
2361,1,1,-104.5458225,47.59375286
2362,-1,-1,-104.5458225,47.59375286
2363,-1,1,-104.5458225,47.59375286
2364,-1,-1,-104.5458225,47.59375286
2365,-1,-1,-104.5458225,47.59375286
2366,-1,-1,-104.5458225,47.59375286
2367,-1,-1,-104.5458225,47.59375286
2368,-1,-1,-70.07040157,-49.45768032
2369,-1,-1,-70.07040157,-49.45768032
2370,-1,-1,-70.07040157,-49.45768032
2371,1,1,-70.07040157,-49.45768032
2372,1,1,-70.07040157,-49.45768032
2373,-1,-1,-70.07040157,-49.45768032
2374,-1,-1,-70.07040157,-49.45768032
2375,1,1,-70.07040157,-49.45768032
2376,1,1,-70.07040157,-49.45768032
2377,1,1,-70.07040157,-49.45768032
2378,-1,1,-70.07040157,-49.45768032
2379,-1,-1,-70.07040157,-49.45768032
2380,1,1,-70.07040157,-49.45768032
2381,1,1,-70.07040157,-49.45768032
2382,-1,1,-70.07040157,-49.45768032
2383,1,1,-70.07040157,-49.45768032
2384,-1,-1,-12.7363138,16.15962765
2385,-1,-1,-12.7363138,16.15962765
2386,-1,-1,-12.7363138,16.15962765
2387,1,1,-12.7363138,16.15962765
2388,1,1,-12.7363138,16.15962765
2389,-1,1,-12.7363138,16.15962765
2390,-1,-1,-12.7363138,16.15962765
2391,-1,-1,-12.7363138,16.15962765
2392,1,1,-12.7363138,16.15962765
2393,-1,-1,-12.7363138,16.15962765
2394,-1,-1,-12.7363138,16.15962765
2395,1,1,-12.7363138,16.15962765
2396,1,1,-12.7363138,16.15962765
2397,1,1,-12.7363138,16.15962765
2398,-1,-1,-12.7363138,16.15962765
2399,-1,-1,-12.7363138,16.15962765
2400,1,1,23.44822821,46.82143623
2401,-1,-1,23.44822821,46.82143623
2402,1,1,23.44822821,46.82143623
2403,1,1,23.44822821,46.82143623
2404,1,1,23.44822821,46.82143623
2405,1,1,23.44822821,46.82143623
2406,-1,-1,23.44822821,46.82143623
2407,-1,-1,23.44822821,46.82143623
2408,-1,-1,23.44822821,46.82143623
2409,-1,1,23.44822821,46.82143623
2410,1,1,23.44822821,46.82143623
2411,-1,-1,23.44822821,46.82143623
2412,1,1,23.44822821,46.82143623
2413,-1,-1,23.44822821,46.82143623
2414,-1,1,23.44822821,46.82143623
2415,-1,1,23.44822821,46.82143623
2416,-1,-1,124.4109987,-21.98737392
2417,1,1,124.4109987,-21.98737392
2418,1,1,124.4109987,-21.98737392
2419,-1,1,124.4109987,-21.98737392
2420,1,1,124.4109987,-21.98737392
2421,1,1,124.4109987,-21.98737392
2422,-1,1,124.4109987,-21.98737392
2423,-1,-1,124.4109987,-21.98737392
2424,-1,-1,124.4109987,-21.98737392
2425,-1,-1,124.4109987,-21.98737392
2426,-1,-1,124.4109987,-21.98737392
2427,-1,-1,124.4109987,-21.98737392
2428,-1,1,124.4109987,-21.98737392
2429,1,1,124.4109987,-21.98737392
2430,-1,1,124.4109987,-21.98737392
2431,-1,1,124.4109987,-21.98737392
2432,1,1,94.53713286,40.35798425
2433,1,1,94.53713286,40.35798425
2434,1,1,94.53713286,40.35798425
2435,1,1,94.53713286,40.35798425
2436,1,1,94.53713286,40.35798425
2437,-1,-1,94.53713286,40.35798425
2438,1,1,94.53713286,40.35798425
2439,-1,-1,94.53713286,40.35798425
2440,-1,-1,94.53713286,40.35798425
2441,-1,-1,94.53713286,40.35798425
2442,1,1,94.53713286,40.35798425
2443,-1,-1,94.53713286,40.35798425
2444,1,1,94.53713286,40.35798425
2445,1,1,94.53713286,40.35798425
2446,-1,-1,94.53713286,40.35798425
2447,-1,-1,94.53713286,40.35798425
2448,1,1,116.3154074,34.21102397
2449,1,1,116.3154074,34.21102397
2450,-1,-1,116.3154074,34.21102397
2451,-1,-1,116.3154074,34.21102397
2452,-1,1,116.3154074,34.21102397
2453,-1,-1,116.3154074,34.21102397
2454,1,1,116.3154074,34.21102397
2455,1,1,116.3154074,34.21102397
2456,1,1,116.3154074,34.21102397
2457,-1,1,116.3154074,34.21102397
2458,1,1,116.3154074,34.21102397
2459,-1,1,116.3154074,34.21102397
2460,-1,-1,116.3154074,34.21102397
2461,-1,1,116.3154074,34.21102397
2462,-1,-1,116.3154074,34.21102397
2463,-1,1,116.3154074,34.21102397
2464,-1,-1,13.28577562,10.25042528
2465,-1,-1,13.28577562,10.25042528
2466,-1,1,13.28577562,10.25042528
2467,-1,-1,13.28577562,10.25042528
2468,1,1,13.28577562,10.25042528
2469,1,1,13.28577562,10.25042528
2470,-1,-1,13.28577562,10.25042528
2471,1,1,13.28577562,10.25042528
2472,1,1,13.28577562,10.25042528
2473,-1,-1,13.28577562,10.25042528
2474,-1,1,13.28577562,10.25042528
2475,-1,-1,13.28577562,10.25042528
2476,-1,-1,13.28577562,10.25042528
2477,-1,1,13.28577562,10.25042528
2478,1,1,13.28577562,10.25042528
2479,-1,-1,13.28577562,10.25042528
2480,-1,-1,51.0661774,35.49236172
2481,-1,-1,51.0661774,35.49236172
2482,1,1,51.0661774,35.49236172
2483,1,1,51.0661774,35.49236172
2484,-1,-1,51.0661774,35.49236172
2485,1,1,51.0661774,35.49236172
2486,1,1,51.0661774,35.49236172
2487,-1,-1,51.0661774,35.49236172
2488,1,1,51.0661774,35.49236172
2489,-1,1,51.0661774,35.49236172
2490,-1,-1,51.0661774,35.49236172
2491,-1,-1,51.0661774,35.49236172
2492,-1,1,51.0661774,35.49236172
2493,1,1,51.0661774,35.49236172
2494,-1,-1,51.0661774,35.49236172
2495,1,1,51.0661774,35.49236172
2496,1,1,-52.29085786,-27.24078507
2497,1,1,-52.29085786,-27.24078507
2498,-1,-1,-52.29085786,-27.24078507
2499,-1,-1,-52.29085786,-27.24078507
2500,1,1,-52.29085786,-27.24078507
2501,-1,-1,-52.29085786,-27.24078507
2502,1,1,-52.29085786,-27.24078507
2503,1,1,-52.29085786,-27.24078507
2504,1,1,-52.29085786,-27.24078507
2505,-1,1,-52.29085786,-27.24078507
2506,1,1,-52.29085786,-27.24078507
2507,-1,1,-52.29085786,-27.24078507
2508,1,1,-52.29085786,-27.24078507
2509,1,1,-52.29085786,-27.24078507
2510,-1,1,-52.29085786,-27.24078507
2511,-1,-1,-52.29085786,-27.24078507
2512,-1,-1,-59.12175336,-31.00861002
2513,1,1,-59.12175336,-31.00861002
2514,-1,-1,-59.12175336,-31.00861002
2515,1,1,-59.12175336,-31.00861002
2516,-1,-1,-59.12175336,-31.00861002
2517,-1,-1,-59.12175336,-31.00861002
2518,1,1,-59.12175336,-31.00861002
2519,-1,-1,-59.12175336,-31.00861002
2520,1,1,-59.12175336,-31.00861002
2521,1,1,-59.12175336,-31.00861002
2522,1,1,-59.12175336,-31.00861002
2523,-1,1,-59.12175336,-31.00861002
2524,-1,-1,-59.12175336,-31.00861002
2525,-1,-1,-59.12175336,-31.00861002
2526,1,1,-59.12175336,-31.00861002
2527,-1,-1,-59.12175336,-31.00861002
2528,-1,-1,-3.8209166,43.40155349
2529,1,1,-3.8209166,43.40155349
2530,-1,-1,-3.8209166,43.40155349
2531,-1,-1,-3.8209166,43.40155349
2532,-1,-1,-3.8209166,43.40155349
2533,1,1,-3.8209166,43.40155349
2534,-1,1,-3.8209166,43.40155349
2535,-1,1,-3.8209166,43.40155349
2536,1,1,-3.8209166,43.40155349
2537,-1,-1,-3.8209166,43.40155349
2538,-1,-1,-3.8209166,43.40155349
2539,-1,-1,-3.8209166,43.40155349
2540,1,1,-3.8209166,43.40155349
2541,-1,1,-3.8209166,43.40155349
2542,-1,1,-3.8209166,43.40155349
2543,1,1,-3.8209166,43.40155349
2544,-1,-1,-1.508051072,43.53883653
2545,-1,1,-1.508051072,43.53883653
2546,-1,-1,-1.508051072,43.53883653
2547,1,1,-1.508051072,43.53883653
2548,-1,-1,-1.508051072,43.53883653
2549,1,1,-1.508051072,43.53883653
2550,-1,-1,-1.508051072,43.53883653
2551,-1,-1,-1.508051072,43.53883653
2552,-1,-1,-1.508051072,43.53883653
2553,1,1,-1.508051072,43.53883653
2554,1,1,-1.508051072,43.53883653
2555,1,1,-1.508051072,43.53883653
2556,-1,-1,-1.508051072,43.53883653
2557,1,1,-1.508051072,43.53883653
2558,-1,-1,-1.508051072,43.53883653
2559,1,1,-1.508051072,43.53883653
2560,-1,-1,9.034453687,51.92499885
2561,-1,-1,9.034453687,51.92499885
2562,1,1,9.034453687,51.92499885
2563,1,1,9.034453687,51.92499885
2564,1,1,9.034453687,51.92499885
2565,-1,-1,9.034453687,51.92499885
2566,1,1,9.034453687,51.92499885
2567,-1,1,9.034453687,51.92499885
2568,-1,-1,9.034453687,51.92499885
2569,1,1,9.034453687,51.92499885
2570,-1,1,9.034453687,51.92499885
2571,-1,1,9.034453687,51.92499885
2572,1,1,9.034453687,51.92499885
2573,-1,1,9.034453687,51.92499885
2574,-1,-1,9.034453687,51.92499885
2575,1,1,9.034453687,51.92499885
2576,-1,-1,-116.9534103,47.7340639
2577,-1,1,-116.9534103,47.7340639
2578,-1,1,-116.9534103,47.7340639
2579,1,1,-116.9534103,47.7340639
2580,1,1,-116.9534103,47.7340639
2581,1,1,-116.9534103,47.7340639
2582,-1,-1,-116.9534103,47.7340639
2583,-1,1,-116.9534103,47.7340639
2584,-1,1,-116.9534103,47.7340639
2585,-1,-1,-116.9534103,47.7340639
2586,1,1,-116.9534103,47.7340639
2587,-1,1,-116.9534103,47.7340639
2588,-1,-1,-116.9534103,47.7340639
2589,-1,-1,-116.9534103,47.7340639
2590,-1,-1,-116.9534103,47.7340639
2591,-1,-1,-116.9534103,47.7340639
2592,1,1,-81.51500479,29.44284986
2593,1,1,-81.51500479,29.44284986
2594,-1,1,-81.51500479,29.44284986
2595,-1,-1,-81.51500479,29.44284986
2596,1,1,-81.51500479,29.44284986
2597,-1,1,-81.51500479,29.44284986
2598,-1,-1,-81.51500479,29.44284986
2599,-1,-1,-81.51500479,29.44284986
2600,-1,1,-81.51500479,29.44284986
2601,-1,-1,-81.51500479,29.44284986
2602,1,1,-81.51500479,29.44284986
2603,-1,1,-81.51500479,29.44284986
2604,-1,-1,-81.51500479,29.44284986
2605,-1,-1,-81.51500479,29.44284986
2606,-1,1,-81.51500479,29.44284986
2607,1,1,-81.51500479,29.44284986
2608,-1,-1,29.26817402,-3.334596991
2609,1,1,29.26817402,-3.334596991
2610,1,1,29.26817402,-3.334596991
2611,1,1,29.26817402,-3.334596991
2612,1,1,29.26817402,-3.334596991
2613,-1,1,29.26817402,-3.334596991
2614,-1,1,29.26817402,-3.334596991
2615,1,1,29.26817402,-3.334596991
2616,-1,1,29.26817402,-3.334596991
2617,-1,-1,29.26817402,-3.334596991
2618,1,1,29.26817402,-3.334596991
2619,1,1,29.26817402,-3.334596991
2620,-1,-1,29.26817402,-3.334596991
2621,-1,1,29.26817402,-3.334596991
2622,1,1,29.26817402,-3.334596991
2623,-1,1,29.26817402,-3.334596991
2624,-1,1,-16.50546005,12.77767029
2625,-1,-1,-16.50546005,12.77767029
2626,1,1,-16.50546005,12.77767029
2627,1,1,-16.50546005,12.77767029
2628,1,1,-16.50546005,12.77767029
2629,-1,-1,-16.50546005,12.77767029
2630,1,1,-16.50546005,12.77767029
2631,1,1,-16.50546005,12.77767029
2632,-1,1,-16.50546005,12.77767029
2633,-1,-1,-16.50546005,12.77767029
2634,1,1,-16.50546005,12.77767029
2635,-1,-1,-16.50546005,12.77767029
2636,1,1,-16.50546005,12.77767029
2637,1,1,-16.50546005,12.77767029
2638,-1,-1,-16.50546005,12.77767029
2639,-1,-1,-16.50546005,12.77767029
2640,-1,-1,-64.70385627,10.20734474
2641,1,1,-64.70385627,10.20734474
2642,1,1,-64.70385627,10.20734474
2643,1,1,-64.70385627,10.20734474
2644,1,1,-64.70385627,10.20734474
2645,1,1,-64.70385627,10.20734474
2646,-1,-1,-64.70385627,10.20734474
2647,-1,1,-64.70385627,10.20734474
2648,-1,1,-64.70385627,10.20734474
2649,1,1,-64.70385627,10.20734474
2650,1,1,-64.70385627,10.20734474
2651,-1,-1,-64.70385627,10.20734474
2652,1,1,-64.70385627,10.20734474
2653,-1,-1,-64.70385627,10.20734474
2654,-1,-1,-64.70385627,10.20734474
2655,-1,-1,-64.70385627,10.20734474
2656,1,1,124.8895635,62.98251927
2657,1,1,124.8895635,62.98251927
2658,1,1,124.8895635,62.98251927
2659,-1,-1,124.8895635,62.98251927
2660,-1,-1,124.8895635,62.98251927
2661,-1,-1,124.8895635,62.98251927
2662,1,1,124.8895635,62.98251927
2663,-1,-1,124.8895635,62.98251927
2664,1,1,124.8895635,62.98251927
2665,1,1,124.8895635,62.98251927
2666,1,1,124.8895635,62.98251927
2667,1,1,124.8895635,62.98251927
2668,1,1,124.8895635,62.98251927
2669,-1,-1,124.8895635,62.98251927
2670,-1,-1,124.8895635,62.98251927
2671,1,1,124.8895635,62.98251927
2672,1,1,117.4479652,39.00692568
2673,-1,-1,117.4479652,39.00692568
2674,-1,-1,117.4479652,39.00692568
2675,-1,-1,117.4479652,39.00692568
2676,-1,-1,117.4479652,39.00692568
2677,1,1,117.4479652,39.00692568
2678,1,1,117.4479652,39.00692568
2679,1,1,117.4479652,39.00692568
2680,1,1,117.4479652,39.00692568
2681,1,1,117.4479652,39.00692568
2682,1,1,117.4479652,39.00692568
2683,1,1,117.4479652,39.00692568
2684,1,1,117.4479652,39.00692568
2685,-1,-1,117.4479652,39.00692568
2686,-1,1,117.4479652,39.00692568
2687,-1,-1,117.4479652,39.00692568
2688,1,1,71.50511175,43.73077159
2689,-1,-1,71.50511175,43.73077159
2690,1,1,71.50511175,43.73077159
2691,-1,-1,71.50511175,43.73077159
2692,1,1,71.50511175,43.73077159
2693,1,1,71.50511175,43.73077159
2694,-1,1,71.50511175,43.73077159
2695,1,1,71.50511175,43.73077159
2696,1,1,71.50511175,43.73077159
2697,1,1,71.50511175,43.73077159
2698,1,1,71.50511175,43.73077159
2699,-1,1,71.50511175,43.73077159
2700,1,1,71.50511175,43.73077159
2701,1,1,71.50511175,43.73077159
2702,-1,-1,71.50511175,43.73077159
2703,-1,1,71.50511175,43.73077159
2704,1,1,-7.881706577,12.6113416
2705,1,1,-7.881706577,12.6113416
2706,-1,1,-7.881706577,12.6113416
2707,1,1,-7.881706577,12.6113416
2708,1,1,-7.881706577,12.6113416
2709,1,1,-7.881706577,12.6113416
2710,1,1,-7.881706577,12.6113416
2711,-1,1,-7.881706577,12.6113416
2712,1,1,-7.881706577,12.6113416
2713,1,1,-7.881706577,12.6113416
2714,-1,-1,-7.881706577,12.6113416
2715,1,1,-7.881706577,12.6113416
2716,-1,1,-7.881706577,12.6113416
2717,-1,-1,-7.881706577,12.6113416
2718,1,1,-7.881706577,12.6113416
2719,1,1,-7.881706577,12.6113416
2720,-1,-1,13.6664573,41.46172544
2721,1,1,13.6664573,41.46172544
2722,1,1,13.6664573,41.46172544
2723,1,1,13.6664573,41.46172544
2724,-1,-1,13.6664573,41.46172544
2725,1,1,13.6664573,41.46172544
2726,-1,-1,13.6664573,41.46172544
2727,-1,-1,13.6664573,41.46172544
2728,-1,1,13.6664573,41.46172544
2729,1,1,13.6664573,41.46172544
2730,-1,-1,13.6664573,41.46172544
2731,-1,-1,13.6664573,41.46172544
2732,1,1,13.6664573,41.46172544
2733,1,1,13.6664573,41.46172544
2734,1,1,13.6664573,41.46172544
2735,-1,-1,13.6664573,41.46172544
2736,-1,-1,-77.17645324,45.16074797
2737,-1,-1,-77.17645324,45.16074797
2738,1,1,-77.17645324,45.16074797
2739,-1,-1,-77.17645324,45.16074797
2740,1,1,-77.17645324,45.16074797
2741,1,1,-77.17645324,45.16074797
2742,1,1,-77.17645324,45.16074797
2743,-1,-1,-77.17645324,45.16074797
2744,-1,-1,-77.17645324,45.16074797
2745,-1,-1,-77.17645324,45.16074797
2746,1,1,-77.17645324,45.16074797
2747,1,1,-77.17645324,45.16074797
2748,1,1,-77.17645324,45.16074797
2749,-1,-1,-77.17645324,45.16074797
2750,-1,1,-77.17645324,45.16074797
2751,-1,-1,-77.17645324,45.16074797
2752,-1,-1,22.77496284,51.33658734
2753,-1,-1,22.77496284,51.33658734
2754,-1,1,22.77496284,51.33658734
2755,1,1,22.77496284,51.33658734
2756,-1,-1,22.77496284,51.33658734
2757,-1,1,22.77496284,51.33658734
2758,-1,1,22.77496284,51.33658734
2759,-1,-1,22.77496284,51.33658734
2760,1,1,22.77496284,51.33658734
2761,-1,1,22.77496284,51.33658734
2762,1,1,22.77496284,51.33658734
2763,1,1,22.77496284,51.33658734
2764,-1,1,22.77496284,51.33658734
2765,1,1,22.77496284,51.33658734
2766,-1,1,22.77496284,51.33658734
2767,-1,-1,22.77496284,51.33658734
2768,1,1,118.0585684,37.81486028
2769,1,1,118.0585684,37.81486028
2770,-1,1,118.0585684,37.81486028
2771,1,1,118.0585684,37.81486028
2772,-1,-1,118.0585684,37.81486028
2773,1,1,118.0585684,37.81486028
2774,1,1,118.0585684,37.81486028
2775,-1,-1,118.0585684,37.81486028
2776,1,1,118.0585684,37.81486028
2777,1,1,118.0585684,37.81486028
2778,-1,1,118.0585684,37.81486028
2779,-1,-1,118.0585684,37.81486028
2780,-1,1,118.0585684,37.81486028
2781,1,1,118.0585684,37.81486028
2782,1,1,118.0585684,37.81486028
2783,1,1,118.0585684,37.81486028
2784,-1,1,-71.61242447,-46.79695848
2785,1,1,-71.61242447,-46.79695848
2786,1,1,-71.61242447,-46.79695848
2787,1,1,-71.61242447,-46.79695848
2788,-1,-1,-71.61242447,-46.79695848
2789,-1,1,-71.61242447,-46.79695848
2790,1,1,-71.61242447,-46.79695848
2791,-1,1,-71.61242447,-46.79695848
2792,1,1,-71.61242447,-46.79695848
2793,1,1,-71.61242447,-46.79695848
2794,1,1,-71.61242447,-46.79695848
2795,1,1,-71.61242447,-46.79695848
2796,1,1,-71.61242447,-46.79695848
2797,1,1,-71.61242447,-46.79695848
2798,-1,1,-71.61242447,-46.79695848
